ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12060542,JD243944,05/26/2020 11:30:00 PM,062XX S MARSHFIELD AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,False,False,714,7,16.0,67.0,04A,1166412.0,1863277.0,2020,06/02/2020 03:42:16 PM,41.780403178,-87.665451811,"(41.780403178, -87.665451811)"
12053968,JD236244,05/19/2020 12:06:00 AM,002XX W 111TH ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,False,513,5,34.0,49.0,15,1176610.0,1831330.0,2020,05/26/2020 03:43:03 PM,41.692513124,-87.629022848,"(41.692513124, -87.629022848)"
13202105,JG413957,09/06/2023 05:15:00 PM,017XX N LA SALLE DR,0460,BATTERY,SIMPLE,STREET,False,False,1814,18,43.0,7.0,08B,1174812.0,1911705.0,2023,09/14/2023 03:43:09 PM,41.913110178,-87.633208656,"(41.913110178, -87.633208656)"
13201412,JG413133,09/06/2023 07:30:00 AM,098XX S YATES AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,True,431,4,7.0,51.0,04B,1194119.0,1840244.0,2023,09/14/2023 03:43:09 PM,41.716563317,-87.564629081,"(41.716563317, -87.564629081)"
13202353,JG412941,09/06/2023 12:21:00 AM,035XX W FLOURNOY ST,0560,ASSAULT,SIMPLE,APARTMENT,False,True,1133,11,24.0,27.0,08A,1152924.0,1896804.0,2023,09/14/2023 03:43:09 PM,41.872682495,-87.714015459,"(41.872682495, -87.714015459)"
13201791,JG413512,09/06/2023 07:00:00 AM,009XX E 40TH ST,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,False,True,214,2,4.0,36.0,04B,1183241.0,1878620.0,2023,09/14/2023 03:43:09 PM,41.822130356,-87.603276576,"(41.822130356, -87.603276576)"
12141647,JD339193,08/20/2020 03:19:00 PM,015XX W MADISON ST,1200,DECEPTIVE PRACTICE,STOLEN PROPERTY BUY / RECEIVE / POSSESS,PARKING LOT / GARAGE (NON RESIDENTIAL),True,False,1224,12,28.0,28.0,13,1166197.0,1900106.0,2020,08/27/2020 03:41:23 PM,41.881470317,-87.665189884,"(41.881470317, -87.665189884)"
12142974,JD340849,08/22/2020 12:08:00 AM,005XX E RANDOLPH ST,0460,BATTERY,SIMPLE,STREET,False,False,114,1,42.0,32.0,08B,1180643.0,1901180.0,2020,08/29/2020 03:40:57 PM,41.884096556,-87.612112232,"(41.884096556, -87.612112232)"
13202305,JG414339,09/06/2023 10:30:00 PM,0000X E GARFIELD BLVD,031A,ROBBERY,ARMED - HANDGUN,GAS STATION,False,False,225,2,3.0,40.0,03,1177792.0,1868568.0,2023,09/14/2023 03:43:09 PM,41.794672085,-87.623570871,"(41.794672085, -87.623570871)"
12098414,JD288394,07/04/2020 11:05:00 PM,050XX W MONROE ST,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,False,False,1533,15,28.0,25.0,04A,1142603.0,1899187.0,2020,07/11/2020 03:41:27 PM,41.879419844,-87.751849706,"(41.879419844, -87.751849706)"
13204785,JG413430,09/06/2023 11:00:00 AM,057XX S CICERO AVE,0810,THEFT,OVER $500,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,False,False,813,8,13.0,56.0,06,1145654.0,1866253.0,2023,09/14/2023 03:43:09 PM,41.788987036,-87.74147999,"(41.788987036, -87.74147999)"
12068592,JD253316,06/04/2020 09:40:00 AM,110XX S EMERALD AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,2233,22,34.0,49.0,04A,1173280.0,1831667.0,2020,06/11/2020 03:42:13 PM,41.693511976,-87.641204594,"(41.693511976, -87.641204594)"
12162753,JD363875,09/10/2020 10:00:00 PM,012XX S FAIRFIELD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1023,10,28.0,29.0,07,1158231.0,1894118.0,2020,09/17/2020 03:43:11 PM,41.865205115,-87.694604352,"(41.865205115, -87.694604352)"
13202368,JG414229,09/06/2023 09:22:00 PM,006XX W WILSON DR,0560,ASSAULT,SIMPLE,PARK PROPERTY,False,False,1914,19,46.0,3.0,08A,1171340.0,1930917.0,2023,09/14/2023 03:43:09 PM,41.965905724,-87.645397479,"(41.965905724, -87.645397479)"
13202012,JG413859,09/06/2023 03:45:00 PM,036XX W 16TH ST,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,False,1014,10,24.0,29.0,04A,1152458.0,1891802.0,2023,09/14/2023 03:43:09 PM,41.858965656,-87.71585846,"(41.858965656, -87.71585846)"
13201176,JG412967,09/06/2023 12:23:00 AM,032XX W IRVING PARK RD,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,1733,17,33.0,16.0,03,1154247.0,1926417.0,2023,09/14/2023 03:43:09 PM,41.953916833,-87.70836586,"(41.953916833, -87.70836586)"
13201651,JG413377,09/06/2023 09:00:00 AM,071XX S ST LAWRENCE AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,True,323,3,6.0,69.0,08A,1181470.0,1857861.0,2023,09/14/2023 03:43:09 PM,41.76520694,-87.610413911,"(41.76520694, -87.610413911)"
13201727,JG413693,09/06/2023 03:02:00 PM,016XX W 47TH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,924,9,15.0,61.0,06,1166298.0,1873549.0,2023,09/14/2023 03:43:09 PM,41.80859321,-87.665577234,"(41.80859321, -87.665577234)"
13207693,JG420704,08/14/2023 03:00:00 PM,006XX N MICHIGAN AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,DEPARTMENT STORE,False,False,1834,18,42.0,8.0,11,1177314.0,1904693.0,2023,09/14/2023 03:41:59 PM,41.893812529,-87.624229924,"(41.893812529, -87.624229924)"
13201220,JG413028,09/06/2023 04:31:00 AM,034XX N PULASKI RD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,1731,17,30.0,16.0,14,1149111.0,1922907.0,2023,09/14/2023 03:43:09 PM,41.944386341,-87.727337759,"(41.944386341, -87.727337759)"
12039045,JD218878,04/28/2020 08:47:00 AM,032XX S PARNELL AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,False,True,915,9,11.0,60.0,04A,1173157.0,1883454.0,2020,05/05/2020 03:43:55 PM,41.83562445,-87.640126906,"(41.83562445, -87.640126906)"
13201500,JG413379,09/06/2023 05:00:00 AM,001XX N PINE AVE,1581,SEX OFFENSE,NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES,RESIDENCE,False,True,1523,15,37.0,25.0,17,1139479.0,1900503.0,2023,09/14/2023 03:43:09 PM,41.883088627,-87.763288609,"(41.883088627, -87.763288609)"
13202560,JG413542,09/06/2023 02:30:00 AM,009XX E GRAND AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,HOSPITAL BUILDING / GROUNDS,False,True,1834,18,42.0,8.0,02,1182641.0,1904157.0,2023,09/14/2023 03:43:09 PM,41.89221925,-87.604682647,"(41.89221925, -87.604682647)"
12119654,JD313564,07/29/2020 12:37:00 AM,113XX S THROOP ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2234,22,34.0,75.0,14,1169698.0,1829381.0,2020,08/05/2020 03:41:44 PM,41.687317053,-87.654385071,"(41.687317053, -87.654385071)"
13208223,JG421078,09/05/2023 10:10:00 PM,007XX W ADAMS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1232,12,34.0,28.0,14,1171256.0,1899328.0,2023,09/14/2023 03:41:59 PM,41.879225851,-87.646636417,"(41.879225851, -87.646636417)"
12186759,JD391769,10/07/2020 01:30:00 PM,086XX S BLACKSTONE AVE,0810,THEFT,OVER $500,STREET,False,False,412,4,8.0,45.0,06,1187705.0,1848030.0,2020,10/14/2020 03:41:42 PM,41.738083675,-87.587873258,"(41.738083675, -87.587873258)"
13203282,JG415527,09/06/2023 02:30:00 PM,063XX N RICHMOND ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,2413,24,50.0,2.0,11,1155528.0,1941895.0,2023,09/14/2023 03:43:09 PM,41.996363572,-87.703238225,"(41.996363572, -87.703238225)"
12126882,JD321859,08/05/2020 01:00:00 PM,121XX S PARNELL AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,523,5,34.0,53.0,08A,1174829.0,1824360.0,2020,08/12/2020 03:41:51 PM,41.673426131,-87.635749987,"(41.673426131, -87.635749987)"
13202682,JG414798,09/06/2023 09:30:00 AM,057XX S CICERO AVE,0820,THEFT,$500 AND UNDER,AIRPORT TERMINAL LOWER LEVEL - SECURE AREA,False,False,813,8,13.0,56.0,06,1145654.0,1866253.0,2023,09/14/2023 03:43:09 PM,41.788987036,-87.74147999,"(41.788987036, -87.74147999)"
13201949,JG414006,09/06/2023 06:09:00 PM,039XX S ARCHER AVE,031A,ROBBERY,ARMED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,921,9,12.0,58.0,03,1159467.0,1878573.0,2023,09/14/2023 03:43:09 PM,41.8225226,-87.690494093,"(41.8225226, -87.690494093)"
13201806,JG413749,09/06/2023 02:49:00 PM,0000X E GRAND AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,1834,18,42.0,8.0,06,1176796.0,1903917.0,2023,09/14/2023 03:43:09 PM,41.891694878,-87.626155832,"(41.891694878, -87.626155832)"
13202226,JG414303,09/06/2023 10:23:00 PM,024XX S FEDERAL ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,131,1,3.0,34.0,04A,1176083.0,1888296.0,2023,09/14/2023 03:43:09 PM,41.848845969,-87.629244886,"(41.848845969, -87.629244886)"
13201382,JG413209,09/06/2023 01:00:00 AM,085XX S DREXEL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,True,True,632,6,8.0,44.0,08B,1183715.0,1848531.0,2023,09/14/2023 03:43:09 PM,41.739552385,-87.602475891,"(41.739552385, -87.602475891)"
13208522,JG421639,08/12/2023 12:01:00 AM,047XX S SEELEY AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,931,9,15.0,61.0,11,1163492.0,1873192.0,2023,09/14/2023 03:41:59 PM,41.807672926,-87.675879062,"(41.807672926, -87.675879062)"
13208245,JG421263,08/14/2023 04:03:00 AM,069XX N ASHLAND BLVD,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER (SPECIFY),False,False,2431,24,49.0,1.0,11,1164533.0,1945811.0,2023,09/14/2023 03:41:59 PM,42.006922562,-87.670001247,"(42.006922562, -87.670001247)"
13202408,JG414344,09/06/2023 11:54:00 PM,011XX W LOYOLA AVE,0560,ASSAULT,SIMPLE,ALLEY,False,True,2432,24,49.0,1.0,08A,1167457.0,1943877.0,2023,09/14/2023 03:43:09 PM,42.001552964,-87.659299433,"(42.001552964, -87.659299433)"
13201506,JG413345,09/06/2023 08:03:00 AM,045XX S DREXEL BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,221,2,4.0,39.0,07,1182954.0,1875137.0,2023,09/14/2023 03:43:09 PM,41.812579436,-87.604437824,"(41.812579436, -87.604437824)"
12196625,JD403078,10/18/2020 04:40:00 AM,037XX N NEWLAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1632,16,38.0,17.0,07,1129411.0,1924029.0,2020,12/17/2020 03:40:05 PM,41.947824587,-87.799722047,"(41.947824587, -87.799722047)"
13202171,JG414143,09/06/2023 07:48:00 PM,082XX S COLES AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,424,4,7.0,46.0,14,1198250.0,1850974.0,2023,09/14/2023 03:43:09 PM,41.745905086,-87.549141439,"(41.745905086, -87.549141439)"
12188156,JD393207,10/08/2020 06:08:00 PM,001XX W 109TH PL,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,True,False,513,5,34.0,49.0,15,1177267.0,1832342.0,2020,10/15/2020 03:42:51 PM,41.695275433,-87.626587071,"(41.695275433, -87.626587071)"
13203504,JG415585,09/06/2023 10:15:00 PM,061XX S KEDZIE AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,823,8,14.0,66.0,03,1156105.0,1863802.0,2023,09/14/2023 03:43:09 PM,41.78205732,-87.70322518,"(41.78205732, -87.70322518)"
13202921,JG414279,09/06/2023 10:17:00 PM,106XX S AVENUE F,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,432,4,10.0,52.0,08B,1203499.0,1835102.0,2023,09/14/2023 03:43:09 PM,41.702218321,-87.530450967,"(41.702218321, -87.530450967)"
13208057,JG421044,08/31/2023 05:45:00 PM,002XX E 95TH ST,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",VEHICLE - COMMERCIAL,False,False,511,5,9.0,49.0,11,1179729.0,1842043.0,2023,09/14/2023 03:41:59 PM,41.721840482,-87.617277592,"(41.721840482, -87.617277592)"
13208579,JG420980,09/01/2023 08:00:00 PM,043XX N LEAVITT ST,0810,THEFT,OVER $500,STREET,False,False,1911,19,47.0,5.0,06,1160914.0,1928757.0,2023,09/14/2023 03:41:59 PM,41.960201886,-87.683791965,"(41.960201886, -87.683791965)"
13202519,JG414283,09/06/2023 09:58:00 PM,011XX N SPAULDING AVE,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,APARTMENT,False,False,1121,11,26.0,23.0,24,1154102.0,1907362.0,2023,09/14/2023 03:43:09 PM,41.901631293,-87.709408616,"(41.901631293, -87.709408616)"
13202759,JG414772,09/06/2023 04:00:00 PM,021XX E 87TH ST,0560,ASSAULT,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,412,4,8.0,45.0,08A,1191768.0,1847705.0,2023,09/14/2023 03:43:09 PM,41.737094305,-87.572998178,"(41.737094305, -87.572998178)"
13203131,JG415359,09/06/2023 11:19:00 AM,055XX W MELROSE ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,1633,16,30.0,15.0,26,1138906.0,1921060.0,2023,09/14/2023 03:43:09 PM,41.939509837,-87.764892445,"(41.939509837, -87.764892445)"
13202506,JG414474,09/07/2023 12:00:00 AM,092XX S BLACKSTONE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,413,4,8.0,48.0,07,1187727.0,1844091.0,2023,09/14/2023 03:43:09 PM,41.727274127,-87.587917642,"(41.727274127, -87.587917642)"
13208159,JG421313,08/23/2023 03:00:00 PM,010XX S OAKLEY BLVD,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1225,12,28.0,28.0,06,1161208.0,1895339.0,2023,09/14/2023 03:41:59 PM,41.868494355,-87.683641769,"(41.868494355, -87.683641769)"
13202165,JG414142,09/06/2023 07:48:00 PM,082XX S COLES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,424,4,7.0,46.0,08B,1198250.0,1850974.0,2023,09/14/2023 03:43:09 PM,41.745905086,-87.549141439,"(41.745905086, -87.549141439)"
13202045,JG414152,09/06/2023 04:50:00 PM,031XX W MADISON ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1222,12,28.0,27.0,06,1155397.0,1899849.0,2023,09/14/2023 03:43:09 PM,41.880988964,-87.704854042,"(41.880988964, -87.704854042)"
13201887,JG413685,09/06/2023 03:07:00 PM,052XX N WESTERN AVE,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,False,False,2012,20,40.0,4.0,26,1159408.0,1934616.0,2023,09/14/2023 03:43:09 PM,41.976310466,-87.689166788,"(41.976310466, -87.689166788)"
12136675,JD333170,08/15/2020 09:33:00 AM,039XX W GRENSHAW ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1132,11,24.0,29.0,08B,1150307.0,1894751.0,2020,08/22/2020 04:17:17 PM,41.86710024,-87.723677264,"(41.86710024, -87.723677264)"
13202910,JG415061,09/06/2023 05:30:00 PM,053XX S INDIANA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE - YARD (FRONT / BACK),False,False,231,2,3.0,40.0,07,1178508.0,1869568.0,2023,09/14/2023 03:43:09 PM,41.797399927,-87.620914942,"(41.797399927, -87.620914942)"
12196434,JD402971,10/18/2020 02:41:00 AM,034XX W HURON ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,False,False,1121,11,27.0,23.0,04B,1153102.0,1904449.0,2020,12/17/2020 03:40:05 PM,41.893657639,-87.713159097,"(41.893657639, -87.713159097)"
12082240,JD268900,06/19/2020 06:27:00 AM,055XX W WASHINGTON BLVD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1522,15,29.0,25.0,15,1139344.0,1900199.0,2020,08/10/2020 03:41:09 PM,41.882256871,-87.763791752,"(41.882256871, -87.763791752)"
13203412,JG415087,09/06/2023 09:00:00 PM,033XX W ARTHINGTON ST,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,False,True,1134,11,24.0,29.0,04A,1154345.0,1895847.0,2023,09/14/2023 03:43:09 PM,41.870028132,-87.708823855,"(41.870028132, -87.708823855)"
12201857,JD409268,10/24/2020 03:46:00 AM,046XX W JACKSON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1131,11,28.0,25.0,08B,1145393.0,1898284.0,2020,12/17/2020 03:40:05 PM,41.876889575,-87.741628007,"(41.876889575, -87.741628007)"
12106807,JD298414,07/15/2020 02:40:00 PM,054XX S DAMEN AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,False,False,932,9,16.0,61.0,15,1163953.0,1868449.0,2020,07/22/2020 03:42:12 PM,41.794647866,-87.67432161,"(41.794647866, -87.67432161)"
13208466,JG421542,08/20/2023 02:00:00 AM,103XX S DOTY AVE E,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,434,4,10.0,51.0,07,1189757.0,1836996.0,2023,09/14/2023 03:41:59 PM,41.707756212,-87.580708771,"(41.707756212, -87.580708771)"
13202146,JG413963,09/06/2023 05:29:00 PM,012XX W 86TH ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,613,6,17.0,71.0,05,1169386.0,1847750.0,2023,09/14/2023 03:43:09 PM,41.737731152,-87.654997489,"(41.737731152, -87.654997489)"
12009848,JD186683,03/14/2020 12:00:00 PM,028XX W CERMAK RD,0890,THEFT,FROM BUILDING,BAR OR TAVERN,False,False,1033,10,12.0,30.0,06,1157415.0,1889253.0,2020,03/21/2020 04:10:24 PM,41.851871656,-87.697732131,"(41.851871656, -87.697732131)"
12099222,JD289287,07/07/2020 07:00:00 AM,024XX W CULLERTON ST,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1023,10,28.0,31.0,04A,1160522.0,1890346.0,2020,07/14/2020 03:41:36 PM,41.854807287,-87.686298371,"(41.854807287, -87.686298371)"
12163922,JD365276,09/11/2020 11:30:00 PM,011XX W 62ND ST,0810,THEFT,OVER $500,STREET,False,False,712,7,16.0,68.0,06,1169822.0,1863685.0,2020,09/18/2020 03:41:05 PM,41.78144942,-87.652938342,"(41.78144942, -87.652938342)"
13206811,JG419693,09/06/2023 07:00:00 AM,095XX S CALHOUN AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,431,4,7.0,51.0,06,1194726.0,1841933.0,2023,09/14/2023 03:43:09 PM,41.721183199,-87.56235057,"(41.721183199, -87.56235057)"
12123934,JD318511,07/31/2020 09:00:00 PM,007XX S PULASKI RD,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1132,11,24.0,26.0,08B,1149836.0,1896313.0,2020,08/07/2020 03:42:19 PM,41.871395715,-87.72536577,"(41.871395715, -87.72536577)"
12175904,JD379103,09/25/2020 05:00:00 PM,062XX W WABANSIA AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,VEHICLE NON-COMMERCIAL,False,False,2513,25,29.0,25.0,03,1134635.0,1910647.0,2020,10/02/2020 03:43:10 PM,41.911011997,-87.780836457,"(41.911011997, -87.780836457)"
12190116,JD394543,10/10/2020 01:17:00 AM,021XX S WABASH AVE,0560,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,131,1,3.0,33.0,08A,1177085.0,1890045.0,2020,10/17/2020 03:40:42 PM,41.853622744,-87.625514585,"(41.853622744, -87.625514585)"
12080063,JD266496,06/16/2020 10:48:00 PM,048XX S CALUMET AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,SIDEWALK,False,True,224,2,3.0,38.0,26,1179248.0,1873096.0,2020,06/23/2020 03:41:32 PM,41.807064211,-87.618093625,"(41.807064211, -87.618093625)"
12123755,JD318268,08/02/2020 10:20:00 AM,088XX S EAST END AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,412,4,8.0,48.0,26,1189097.0,1846645.0,2020,08/09/2020 03:42:09 PM,41.734249897,-87.582817634,"(41.734249897, -87.582817634)"
13201689,JG413578,09/06/2023 01:01:00 PM,042XX W THOMAS ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,1111,11,37.0,23.0,03,1148012.0,1907000.0,2023,09/14/2023 03:43:09 PM,41.90075729,-87.731787389,"(41.90075729, -87.731787389)"
13204269,JG416690,09/06/2023 03:00:00 AM,100XX S LOWE AVE,0810,THEFT,OVER $500,STREET,False,False,2232,22,9.0,73.0,06,1173741.0,1838339.0,2023,09/14/2023 03:43:09 PM,41.711810762,-87.639319919,"(41.711810762, -87.639319919)"
13202300,JG414311,09/06/2023 11:00:00 PM,012XX S WABASH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,131,1,34.0,33.0,07,1176963.0,1894850.0,2023,09/14/2023 03:43:09 PM,41.866810739,-87.625817031,"(41.866810739, -87.625817031)"
13201132,JG412939,09/06/2023 12:22:00 AM,023XX N KEDVALE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,False,True,2525,25,35.0,20.0,08B,1148328.0,1915262.0,2023,09/14/2023 03:43:09 PM,41.923422944,-87.730413365,"(41.923422944, -87.730413365)"
13201785,JG413705,09/06/2023 02:51:00 PM,055XX S MAPLEWOOD AVE,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,824,8,15.0,63.0,08B,1160312.0,1867892.0,2023,09/14/2023 03:43:09 PM,41.793195202,-87.687688498,"(41.793195202, -87.687688498)"
13202277,JG413065,09/06/2023 04:30:00 AM,014XX S SPRINGFIELD AVE,0479,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,False,True,1011,10,24.0,29.0,04B,1150613.0,1892785.0,2023,09/14/2023 03:43:09 PM,41.861699337,-87.722605232,"(41.861699337, -87.722605232)"
13201312,JG413178,09/06/2023 08:40:00 AM,028XX W DIVISION ST,0860,THEFT,RETAIL THEFT,GAS STATION,False,False,1211,12,26.0,24.0,06,1157398.0,1907857.0,2023,09/14/2023 03:43:09 PM,41.902923197,-87.697288509,"(41.902923197, -87.697288509)"
13202221,JG414092,09/06/2023 05:12:00 PM,024XX W POTOMAC AVE,0820,THEFT,$500 AND UNDER,STREET,True,False,1423,14,26.0,24.0,06,1159989.0,1908574.0,2023,09/14/2023 03:43:09 PM,41.904837592,-87.687751444,"(41.904837592, -87.687751444)"
13201736,JG413766,09/06/2023 02:25:00 PM,038XX W 81ST PL,0560,ASSAULT,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,834,8,18.0,70.0,08A,1152277.0,1850267.0,2023,09/14/2023 03:43:09 PM,41.744991196,-87.717614993,"(41.744991196, -87.717614993)"
12072240,JD257442,06/07/2020 10:55:00 PM,009XX N AUSTIN BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1511,15,29.0,25.0,07,1136192.0,1905811.0,2020,06/14/2020 03:43:07 PM,41.897713751,-87.775232067,"(41.897713751, -87.775232067)"
13203684,JG414763,09/06/2023 08:00:00 PM,027XX W DEVON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2412,24,50.0,2.0,07,1156740.0,1942345.0,2023,09/14/2023 03:43:09 PM,41.997573831,-87.698767532,"(41.997573831, -87.698767532)"
13201660,JG413504,09/06/2023 12:36:00 PM,074XX S ASHLAND AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,WAREHOUSE,False,False,735,7,17.0,67.0,04A,1166969.0,1855475.0,2023,09/14/2023 03:43:09 PM,41.75898158,-87.663632474,"(41.75898158, -87.663632474)"
13208431,JG421364,09/02/2023 09:00:00 AM,020XX W ESTES AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,False,False,2424,24,49.0,1.0,11,1161317.0,1947375.0,2023,09/14/2023 03:41:59 PM,42.011281985,-87.681789636,"(42.011281985, -87.681789636)"
13204079,JG416361,09/06/2023 04:13:00 PM,069XX S WESTERN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,832,8,16.0,66.0,14,1161574.0,1858541.0,2023,09/14/2023 03:43:09 PM,41.767508679,-87.683320046,"(41.767508679, -87.683320046)"
13202339,JG414302,09/06/2023 10:30:00 PM,010XX N LARAMIE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,1531,15,37.0,25.0,14,1141503.0,1906453.0,2023,09/14/2023 03:43:09 PM,41.899379012,-87.755709189,"(41.899379012, -87.755709189)"
13202793,JG414928,09/06/2023 09:00:00 PM,006XX N CENTRAL PARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1122,11,27.0,23.0,08B,1152270.0,1904012.0,2023,09/14/2023 03:43:09 PM,41.892474929,-87.71622631,"(41.892474929, -87.71622631)"
13208306,JG421352,08/24/2023 07:45:00 PM,015XX N DAMEN AVE,0820,THEFT,$500 AND UNDER,CTA TRAIN,False,False,1424,14,1.0,24.0,06,1162780.0,1910414.0,2023,09/14/2023 03:41:59 PM,41.90982859,-87.677447594,"(41.90982859, -87.677447594)"
13201560,JG413320,09/06/2023 10:13:00 AM,055XX S THROOP ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,713,7,16.0,67.0,14,1168606.0,1867922.0,2023,09/14/2023 03:43:09 PM,41.793102569,-87.65727433,"(41.793102569, -87.65727433)"
13202170,JG414216,09/06/2023 09:25:00 PM,079XX S ASHLAND AVE,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT / GARAGE (NON RESIDENTIAL),True,False,611,6,17.0,71.0,26,1167051.0,1852159.0,2023,09/14/2023 03:43:09 PM,41.749880266,-87.663426578,"(41.749880266, -87.663426578)"
